,ids,exp
3650,3465,11
3651,2,75
3652,2666,32
3653,986,10
3654,1818,8
3655,1109,14
3656,6545,15
3657,1059,52
3658,4115,73
3659,1362,47
3660,6022,93
3661,2375,70
3662,359,20
3663,1295,24
3664,1748,41
3665,2977,67
3666,5900,16
3667,1599,70
3668,3422,19
3669,5747,22
3670,808,3
3671,208,6
3672,3394,36
3673,4262,31
3674,3721,46
3675,1957,34
3676,1684,24
3677,4453,46
3678,3600,25
3679,3464,20
3680,198,37
3681,300,17
3682,4569,24
3683,2139,33
3684,532,22
3685,6163,47
3686,3322,56
3687,2016,34
3688,6000,35
3689,1697,26
3690,4731,18
3691,6438,6
3692,3871,38
3693,4121,39
3694,4467,102
3695,6429,19
3696,887,3
3697,1987,7
3698,4593,31
3699,5660,11
3700,2881,22
3701,101,75
3702,548,16
3703,1732,38
3704,4225,27
3705,4288,40
3706,2279,46
3707,3824,33
3708,2530,75
3709,4319,55
3710,153,33
3711,1235,76
3712,6087,114
3713,5081,35
3714,145,14
3715,4314,13
3716,3359,48
3717,4441,5
3718,1893,26
3719,6013,19
3720,3438,11
3721,3235,35
3722,379,21
3723,5831,29
3724,5518,10
3725,6335,8
3726,5672,2
3727,3818,8
3728,1711,31
3729,3729,35
3730,6518,33
3731,2403,24
3732,1344,24
3733,3249,34
3734,146,19
3735,397,36
3736,4990,31
3737,1425,4
3738,4891,15
3739,4143,22
3740,5211,18
3741,1335,6
3742,3582,11
3743,5907,7
3744,3723,26
3745,4160,27
3746,2130,37
3747,1037,28
3748,2945,31
3749,2443,60
3750,1509,1
3751,4795,15
3752,2680,50
3753,2253,17
3754,1033,17
3755,643,17
3756,3077,35
3757,2825,32
3758,1468,15
3759,1931,25
3760,2989,15
3761,4585,31
3762,1951,30
3763,5855,30
3764,3278,32
3765,2616,57
3766,4781,48
3767,513,92
3768,2701,37
3769,3108,9
3770,3527,44
3771,1191,4
3772,1338,10
3773,3785,106
3774,5451,21
3775,3669,15
3776,1265,39
3777,4842,14
3778,4687,130
3779,3941,32
3780,2240,6
3781,4271,33
3782,3546,3
3783,2340,49
3784,449,94
3785,6282,143
3786,2726,28
3787,2991,37
3788,4947,11
3789,3580,64
3790,6242,3
3791,6347,4
3792,1887,31
3793,6183,42
3794,634,7
3795,1160,18
3796,5787,3
3797,3607,4
3798,6304,9
3799,3581,11
3800,5610,25
3801,4815,45
3802,2582,17
3803,1719,12
3804,1065,8
3805,4243,64
3806,476,16
3807,1712,45
3808,2893,16
3809,2851,13
3810,5319,48
3811,5336,34
3812,5643,27
3813,5846,19
3814,996,27
3815,1392,19
3816,2769,8
3817,3028,133
3818,1800,28
3819,4739,24
3820,356,50
3821,2662,48
3822,2539,34
3823,3874,76
3824,1306,129
3825,5261,37
3826,2947,37
3827,4783,54
3828,3496,8
3829,1520,11
3830,469,18
3831,717,15
3832,1883,19
3833,2861,18
3834,5796,28
3835,1377,4
3836,4786,72
3837,176,22
3838,1371,15
3839,3817,78
3840,2098,30
3841,2993,11
3842,4116,17
3843,6124,5
3844,2934,17
3845,4695,17
3846,2222,37
3847,6309,84
3848,466,58
3849,6200,69
3850,5977,23
3851,4760,34
3852,4745,48
3853,2752,8
3854,3449,7
3855,5926,15
3856,1119,9
3857,5558,15
3858,2360,27
3859,223,50
3860,6466,38
3861,5580,28
3862,707,3
3863,877,32
3864,4211,45
3865,2142,33
3866,1198,86
3867,2178,49
3868,6573,47
3869,2261,34
3870,3314,22
3871,5707,28
3872,4109,17
3873,490,18
3874,3082,35
3875,2587,57
3876,2175,6
3877,6130,33
3878,4859,28
3879,3428,18
3880,1054,53
3881,4648,40
3882,6477,29
3883,787,33
3884,4734,34
3885,4010,13
3886,3504,7
3887,438,38
3888,404,29
3889,4756,13
3890,3295,15
3891,587,39
3892,383,60
3893,1512,58
3894,738,13
3895,30,42
3896,157,54
3897,6082,30
3898,2420,10
3899,5492,53
3900,4267,37
3901,1877,34
3902,3047,6
3903,4922,17
3904,489,130
3905,1017,52
3906,3448,61
3907,2874,63
3908,6165,14
3909,5120,28
3910,798,29
3911,3187,27
3912,1128,48
3913,6251,95
3914,3378,43
3915,6078,25
3916,170,50
3917,1913,31
3918,2174,25
3919,5044,34
3920,5027,52
3921,282,58
3922,4505,22
3923,6495,28
3924,5899,23
3925,4763,37
3926,346,8
3927,4967,44
3928,1156,9
3929,3558,12
3930,2186,32
3931,1652,6
3932,850,24
3933,5974,51
3934,6370,44
3935,5374,20
3936,3508,6
3937,5023,29
3938,4274,13
3939,1625,39
3940,5406,10
3941,3793,14
3942,4363,35
3943,4193,19
3944,5919,67
3945,2522,11
3946,1526,59
3947,4951,17
3948,4522,33
3949,2497,31
3950,5597,10
3951,3234,27
3952,2152,25
3953,5393,33
3954,5895,36
3955,5554,23
3956,2698,16
3957,3867,32
3958,5550,23
3959,1868,16
3960,76,48
3961,4145,46
3962,4317,13
3963,6014,9
3964,6371,22
3965,6513,12
3966,2508,6
3967,3787,14
3968,2913,6
3969,5786,36
3970,5493,15
3971,3251,43
3972,1470,10
3973,5048,37
3974,3382,32
3975,4808,74
3976,2203,11
3977,4126,24
3978,914,7
3979,1910,55
3980,839,47
3981,3957,40
3982,1112,33
3983,5559,44
3984,4113,35
3985,2754,61
3986,4341,18
3987,4748,8
3988,833,11
3989,3922,18
3990,5082,21
3991,6488,20
3992,5456,12
3993,4622,65
3994,1340,39
3995,2410,17
3996,4985,12
3997,5863,17
3998,1473,21
3999,3009,32
4000,2052,9
4001,3780,10
4002,6499,15
4003,3977,6
4004,4984,60
4005,4724,34
4006,1954,9
4007,1147,9
4008,725,3
4009,1093,6
4010,1629,22
4011,2135,25
4012,3023,11
4013,5312,32
4014,691,18
4015,1126,6
4016,2277,7
4017,5146,52
4018,2484,58
4019,2962,57
4020,927,44
4021,2385,34
4022,3433,12
4023,5741,54
4024,6360,12
4025,6152,10
4026,6233,25
4027,1990,30
4028,6415,31
4029,1166,10
4030,4057,18
4031,5061,12
4032,3919,18
4033,1090,27
4034,1582,39
4035,462,63
4036,6412,21
4037,853,31
4038,2613,20
4039,5396,7
4040,2625,15
4041,2802,7
4042,1912,15
4043,3358,8
4044,3531,50
4045,6040,18
4046,4887,63
4047,1104,30
4048,464,17
4049,3970,19
4050,885,19
4051,6008,25
4052,19,132
4053,3149,20
4054,4771,15
4055,4124,103
4056,6505,11
4057,3768,36
4058,5960,14
4059,4780,38
4060,939,25
4061,2682,28
4062,1552,12
4063,4615,13
4064,5200,6
4065,2912,7
4066,424,8
4067,1380,18
4068,2138,5
4069,3246,51
4070,4716,42
4071,3356,30
4072,1799,41
4073,2938,22
4074,3444,1
4075,1934,32
4076,6274,9
4077,4656,9
4078,4527,92
4079,412,30
4080,4928,19
4081,2858,7
4082,4071,39
4083,136,31
4084,3499,12
4085,4813,3
4086,3133,32
4087,4517,72
4088,4077,7
4089,6456,31
4090,3593,25
4091,6188,23
4092,628,31
4093,4237,13
4094,3145,58
4095,6101,76
4096,3083,15
4097,1487,12
4098,4874,68
4099,894,162
4100,4956,34
4101,1270,86
4102,2304,9
4103,5398,59
4104,2089,41
4105,5565,21
4106,2095,83
4107,4824,50
4108,2629,23
4109,5639,18
4110,1830,9
4111,6446,12
4112,5445,18
4113,5578,30
4114,4746,31
4115,2555,45
4116,289,32
4117,1843,36
4118,3076,10
4119,5429,25
4120,1946,18
4121,6198,66
4122,6070,52
4123,4732,80
4124,1925,16
4125,687,23
4126,867,16
4127,1952,19
4128,4553,25
4129,2739,9
4130,5149,15
4131,6216,12
4132,3478,18
4133,432,13
4134,6510,20
4135,6558,13
4136,2763,8
4137,543,21
4138,3876,14
4139,5021,23
4140,6405,9
4141,3168,55
4142,4432,98
4143,3978,5
4144,4,22
4145,2845,39
4146,6443,3
4147,2621,27
4148,1943,40
4149,2170,35
4150,4325,34
4151,2074,6
4152,4093,9
4153,573,21
4154,3099,9
4155,3714,32
4156,3013,54
4157,274,46
4158,5522,18
4159,5927,10
4160,3521,33
4161,4255,30
4162,3049,58
4163,3711,33
4164,4960,14
4165,5495,19
4166,472,20
4167,5838,17
4168,1961,28
4169,4863,13
4170,54,36
4171,1802,14
4172,1788,22
4173,2543,23
4174,554,14
4175,121,18
4176,762,20
4177,4638,9
4178,2998,28
4179,71,18
4180,3765,33
4181,3442,19
4182,6241,5
4183,4391,16
4184,3480,58
4185,2966,15
4186,647,4
4187,5978,13
4188,2430,21
4189,5851,32
4190,3743,21
4191,4974,7
4192,4994,89
4193,3473,57
4194,5653,67
4195,4618,29
4196,2612,15
4197,1412,15
4198,2848,10
4199,6388,26
4200,3861,10
4201,6015,22
4202,845,10
4203,441,25
4204,4485,39
4205,364,16
4206,2597,14
4207,2218,17
4208,6209,46
4209,2798,113
4210,5958,72
4211,1426,25
4212,6009,23
4213,355,16
4214,4215,10
4215,6507,18
4216,6351,14
4217,517,17
4218,523,25
4219,1784,6
4220,1669,13
4221,4570,27
4222,1401,32
4223,4410,24
4224,4304,65
4225,4438,35
4226,4414,5
4227,5880,9
4228,2073,44
4229,2131,30
4230,5844,34
4231,3686,40
4232,935,18
4233,1041,19
4234,3661,16
4235,763,50
4236,343,43
4237,5485,63
4238,5391,14
4239,5966,6
4240,2466,18
4241,4991,3
4242,4070,15
4243,3200,13
4244,205,5
4245,5254,12
4246,2854,24
4247,2862,29
4248,4930,15
4249,6074,3
4250,1645,13
4251,6323,49
4252,156,6
4253,4914,5
4254,6050,1
4255,2367,13
4256,5740,69
4257,2289,15
4258,3347,19
4259,529,62
4260,5775,2
4261,2792,32
4262,113,17
4263,1232,63
4264,267,5
4265,6106,8
4266,5289,5
4267,3979,21
4268,418,23
4269,35,11
4270,619,9
4271,3639,52
4272,169,19
4273,2927,15
4274,977,36
4275,4117,31
4276,219,33
4277,1716,17
4278,4893,27
4279,575,8
4280,6083,8
4281,132,13
4282,2749,25
4283,4742,27
4284,6135,50
4285,4596,50
4286,793,17
4287,6411,13
4288,607,16
4289,3870,26
4290,5788,16
4291,1279,14
4292,5566,13
4293,6419,8
4294,3535,14
4295,2111,18
4296,1131,47
4297,5185,26
4298,4296,12
4299,970,24
4300,3130,17
4301,1955,22
4302,4421,22
4303,5732,45
4304,1796,5
4305,100,14
4306,4059,2
4307,4138,10
4308,4129,14
4309,2503,5
4310,5477,14
4311,6486,12
4312,6461,6
4313,304,14
4314,5512,25
4315,1601,24
4316,5961,20
4317,4599,7
4318,5515,43
4319,716,6
4320,2875,23
4321,2941,37
4322,3222,45
4323,4532,15
4324,2971,8
4325,550,40
4326,2886,14
4327,3269,12
4328,5024,17
4329,2944,37
4330,3644,15
4331,4021,12
4332,53,43
4333,6514,45
4334,2541,15
4335,4658,22
4336,6156,39
4337,2001,5
4338,1361,22
4339,1091,10
4340,2781,15
4341,2882,39
4342,2643,76
4343,5803,14
4344,2276,10
4345,294,13
4346,2416,6
4347,5870,15
4348,4733,28
4349,1535,42
4350,4444,16
4351,769,25
4352,1466,52
4353,3150,35
4354,4309,49
4355,3865,3
4356,1755,36
4357,3571,24
4358,5627,9
4359,6148,8
4360,5706,56
4361,1519,16
4362,566,34
4363,4104,22
4364,6473,27
4365,5233,2
4366,1642,27
4367,6154,46
4368,4370,34
4369,4858,59
4370,1385,26
4371,392,3
4372,5179,8
4373,2917,23
4374,1382,31
4375,6093,7
4376,786,83
4377,1494,8
4378,6314,22
4379,2634,30
4380,3615,12
4381,2297,19
4382,6054,37
4383,886,13
4384,723,33
4385,2013,33
4386,1558,26
4387,2202,27
4388,4360,10
4389,2552,23
4390,6177,10
4391,460,22
4392,4643,13
4393,2434,32
4394,4028,10
4395,1591,7
4396,243,12
4397,3447,7
4398,3274,18
4399,4981,5
4400,4958,16
4401,3836,11
4402,3116,18
4403,3110,26
4404,609,40
4405,5498,60
4406,834,18
4407,3139,20
4408,2167,53
4409,1809,36
4410,229,7
4411,2478,30
4412,650,6
4413,4701,14
4414,651,6
4415,1898,26
4416,519,5
4417,5345,6
4418,6485,9
4419,2207,23
4420,5095,52
4421,3889,23
4422,2064,7
4423,4801,4
4424,4241,3
4425,2560,5
4426,1150,6
4427,2248,44
4428,3545,16
4429,1272,5
4430,2637,69
4431,931,39
4432,4265,21
4433,974,61
4434,2282,10
4435,1696,20
4436,2241,32
4437,1939,4
4438,1231,19
4439,5604,36
4440,752,29
4441,2679,33
4442,3751,21
4443,1032,20
4444,3614,14
4445,4175,12
4446,3443,47
4447,433,14
4448,5540,7
4449,6105,26
4450,3847,29
4451,2112,13
4452,1653,17
4453,6146,43
4454,4004,11
4455,1814,5
4456,3402,7
4457,2136,11
4458,2907,6
4459,846,16
4460,248,29
4461,3328,10
4462,1896,16
4463,6191,84
4464,5401,25
4465,5563,8
4466,2439,27
4467,3189,3
4468,3203,12
4469,3532,15
4470,5408,38
4471,783,24
4472,964,19
4473,6550,2
4474,2805,16
4475,331,2
4476,1257,1
4477,3434,19
4478,982,12
4479,1130,6
4480,194,18
4481,5754,6
4482,3640,20
4483,381,6
4484,3646,25
4485,5784,16
4486,6230,7
4487,5057,33
4488,3312,15
4489,516,23
4490,6096,28
4491,6361,69
4492,825,47
4493,5039,21
4494,3513,1
4495,3802,7
4496,943,9
4497,186,20
4498,5694,36
4499,3038,55
4500,4144,67
4501,483,18
4502,6437,18
4503,5647,13
4504,3684,26
4505,1064,4
4506,6583,39
4507,3709,8
4508,5867,13
4509,945,9
4510,942,10
4511,1304,30
4512,5053,7
4513,58,9
4514,6159,11
4515,4184,19
4516,1822,16
4517,1752,31
4518,6168,22
4519,3264,37
4520,5474,21
4521,2101,17
4522,518,11
4523,3183,30
4524,4159,75
4525,1704,20
4526,3645,32
4527,218,39
4528,2992,7
4529,2490,12
4530,4313,12
4531,6478,12
4532,6210,19
4533,6190,27
4534,5969,31
4535,5281,13
4536,1575,13
4537,1815,13
4538,6285,24
4539,4063,31
4540,3216,17
4541,452,18
4542,2041,4
4543,1134,8
4544,5954,8
4545,1844,4
4546,880,52
4547,3457,12
4548,5141,24
4549,3406,21
4550,3924,52
4551,5999,5
4552,4364,58
4553,6454,1
4554,1891,16
4555,5369,25
4556,702,12
4557,2842,29
4558,1926,2
4559,5394,4
4560,6350,37
4561,5702,38
4562,277,21
4563,272,17
4564,2322,22
4565,2084,15
4566,3343,7
4567,3405,13
4568,4805,25
4569,2829,6
4570,171,46
4571,1953,43
4572,5309,10
4573,471,10
4574,5063,5
4575,1480,8
4576,1242,9
4577,1028,19
4578,674,5
4579,4772,31
4580,2964,7
4581,3664,25
4582,2376,7
4583,3550,66
4584,3285,12
4585,5500,1
4586,3080,26
4587,4190,16
4588,5241,17
4589,2312,7
4590,6539,18
4591,1029,28
4592,2510,20
4593,4723,23
4594,5503,21
4595,1355,18
4596,2159,19
4597,4385,29
4598,388,5
4599,5361,15
4600,2472,13
4601,1514,14
4602,1614,29
4603,177,19
4604,3034,19
4605,2693,31
4606,52,9
4607,1345,19
4608,4060,1
4609,1020,8
4610,6574,41
4611,5054,23
4612,3606,11
4613,2208,37
4614,5491,14
4615,5192,14
4616,6170,24
4617,3451,29
4618,3236,13
4619,5047,5
4620,3952,19
4621,742,19
4622,2033,5
4623,183,17
4624,4647,4
4625,3569,15
4626,3685,32
4627,5544,18
4628,4103,2
4629,2486,21
4630,5755,10
4631,5671,6
4632,3396,22
4633,1867,26
4634,3446,26
4635,1070,7
4636,3366,21
4637,5245,13
4638,4753,11
4639,2659,15
4640,1612,11
4641,1556,8
4642,1209,49
4643,6057,25
4644,542,35
4645,5586,37
4646,5177,28
4647,7,17
4648,6099,41
4649,2743,18
4650,5026,8
4651,4350,29
4652,2359,4
4653,4957,1
4654,1933,20
4655,5878,8
4656,694,12
4657,5290,20
4658,6263,6
4659,4834,12
4660,2826,4
4661,1069,3
4662,3090,19
4663,137,30
4664,5232,13
4665,2164,11
4666,1332,47
4667,6548,14
4668,5593,21
4669,3604,5
4670,3616,22
4671,3844,22
4672,1074,11
4673,5711,28
4674,2097,15
4675,3894,44
4676,6182,10
4677,4703,49
4678,4382,4
4679,536,28
4680,522,89
4681,5235,10
4682,1729,31
4683,6465,16
4684,1405,3
4685,4031,6
4686,3058,21
4687,6145,8
4688,3288,12
4689,876,10
4690,5611,22
4691,4018,16
4692,5371,72
4693,98,79
4694,5929,9
4695,812,5
4696,3469,23
4697,425,11
4698,4250,4
4699,3770,6
4700,3679,10
4701,279,30
4702,3597,2
4703,5293,5
4704,2783,13
4705,580,9
4706,1196,10
4707,3856,5
4708,5421,51
4709,4917,12
4710,4774,39
4711,5514,38
4712,2194,38
4713,3062,30
4714,1088,1
4715,502,21
4716,5756,11
4717,3938,13
4718,3361,5
4719,1047,19
4720,335,15
4721,2032,12
4722,1615,8
4723,73,9
4724,1171,17
4725,5951,1
4726,3595,3
4727,4542,9
4728,2500,13
4729,948,24
4730,3866,3
4731,654,21
4732,4055,48
4733,5801,21
4734,4266,17
4735,4174,50
4736,3273,11
4737,2204,32
4738,5657,22
4739,6066,10
4740,380,55
4741,613,25
4742,591,4
4743,2942,11
4744,286,20
4745,5183,39
4746,5651,34
4747,80,11
4748,3530,12
4749,3912,27
4750,3474,5
4751,3913,10
4752,2235,9
4753,6310,26
4754,2558,18
4755,1635,16
4756,3620,10
4757,435,2
4758,2163,1
4759,2948,35
4760,4793,39
4761,5546,56
4762,6471,33
4763,3021,2
4764,2363,10
4765,1368,18
4766,5703,15
4767,5012,1
4768,1045,12
4769,5425,5
4770,4816,14
4771,900,13
4772,961,12
4773,3391,18
4774,4046,11
4775,2813,13
4776,5364,54
4777,5534,13
4778,366,29
4779,4118,17
4780,3540,4
4781,3348,19
4782,1275,23
4783,116,1
4784,1899,1
4785,2990,13
4786,3380,7
4787,4494,9
4788,3111,16
4789,2574,13
4790,1753,9
4791,357,34
4792,4216,22
4793,4212,16
4794,6354,47
4795,1842,11
4796,6333,30
4797,2245,8
4798,2046,15
4799,3962,12
4800,5055,12
4801,2501,10
4802,1878,13
4803,5381,5
4804,1040,32
4805,1106,8
4806,3693,43
4807,5819,15
4808,6143,32
4809,1288,38
4810,4924,29
4811,291,4
4812,4955,32
4813,3040,80
4814,5387,29
4815,422,60
4816,1490,34
4817,5066,31
4818,23,34
4819,1581,21
4820,3536,16
4821,3846,22
4822,1572,23
4823,3767,16
4824,5355,5
4825,3311,48
4826,2104,27
4827,69,13
4828,2123,17
4829,4903,26
4830,4425,29
4831,1764,15
4832,3472,12
4833,1942,8
4834,2715,15
4835,4162,3
4836,1945,15
4837,5405,56
4838,21,21
4839,3738,11
4840,4086,11
4841,179,29
4842,4295,18
4843,362,6
4844,5876,9
4845,891,58
4846,3675,3
4847,1026,7
4848,2703,14
4849,5698,8
4850,2973,9
4851,6104,11
4852,4857,11
4853,6464,6
4854,154,27
4855,4983,8
4856,1993,3
4857,3900,7
4858,5845,53
4859,1336,5
4860,3323,13
4861,4469,21
4862,5017,8
4863,5018,11
4864,5068,12
4865,1193,33
4866,2766,26
4867,545,9
4868,5025,12
4869,1178,18
4870,5998,10
4871,5793,43
4872,3286,10
4873,5712,17
4874,3608,13
4875,4878,21
4876,5466,2
4877,4065,7
4878,2877,15
4879,4048,31
4880,5127,7
4881,2273,23
4882,1507,30
4883,1605,32
4884,1760,8
4885,3121,33
4886,2961,2
4887,1224,25
4888,4848,7
4889,317,16
4890,5443,38
4891,2759,15
4892,3403,26
4893,1048,9
4894,4338,17
4895,237,37
4896,751,16
4897,4514,16
4898,458,4
4899,655,18
4900,4590,10
4901,1927,19
4902,1661,27
4903,806,7
4904,5734,24
4905,384,18
4906,5781,10
4907,1665,20
4908,2296,36
4909,5843,13
4910,4150,9
4911,5506,22
4912,2771,35
4913,459,12
4914,1909,41
4915,733,15
4916,5056,4
4917,3634,5
4918,4849,9
4919,1042,13
4920,3893,24
4921,5223,10
4922,5862,7
4923,4153,25
4924,6327,11
4925,3674,2
4926,3207,16
4927,6108,4
4928,3205,5
4929,851,2
4930,1282,2
4931,907,15
4932,4528,25
4933,6249,17
4934,4122,38
4935,969,22
4936,4226,10
4937,615,3
4938,5036,9
4939,2787,13
4940,99,8
4941,5165,9
4942,2012,40
4943,3070,16
4944,3806,32
4945,6562,12
4946,363,12
4947,1124,8
4948,1021,25
4949,5453,6
4950,6472,4
4951,5104,33
4952,4936,1
4953,1840,26
4954,6569,14
4955,6238,1
4956,790,3
4957,5038,18
4958,791,20
4959,2936,15
4960,6060,5
4961,6231,11
4962,2251,18
4963,3678,19
4964,4056,37
4965,4242,12
4966,4557,21
4967,2663,18
4968,6213,10
4969,2334,36
4970,3383,16
4971,5314,22
4972,6016,20
4973,3617,10
4974,5231,2
4975,1803,10
4976,6205,11
4977,4562,11
4978,5138,14
4979,6173,10
4980,3706,1
4981,2626,5
4982,1533,46
4983,1997,49
4984,1673,30
4985,191,10
4986,1471,29
4987,4218,9
4988,2344,26
4989,4270,4
4990,703,15
4991,5562,22
4992,51,9
4993,6252,8
4994,2902,5
4995,4024,4
4996,1031,40
4997,3602,29
4998,4941,27
4999,1233,4
5000,5315,19
5001,2492,17
5002,5543,23
5003,3670,16
5004,24,10
5005,240,3
5006,2983,26
5007,6317,9
5008,4049,14
5009,2818,14
5010,3302,3
5011,6079,33
5012,2332,17
5013,5176,21
5014,2368,7
5015,3247,12
5016,1587,8
5017,956,2
5018,1258,5
5019,4025,7
5020,1678,7
5021,3518,12
5022,724,17
5023,2211,14
5024,3769,34
5025,5060,6
5026,727,13
5027,1565,13
5028,4475,10
5029,5614,8
5030,1728,9
5031,4773,27
5032,5351,7
5033,1431,18
5034,2155,20
5035,5461,13
5036,4620,30
5037,2512,9
5038,5097,17
5039,5662,19
5040,5710,9
5041,2106,7
5042,5790,20
5043,4152,2
5044,4101,5
5045,5354,11
5046,3539,9
5047,3720,7
5048,3810,19
5049,5519,12
5050,1341,14
5051,5588,25
5052,2209,2
5053,6115,3
5054,4591,1
5055,5400,5
5056,1312,1
5057,1264,9
5058,5983,15
5059,5621,19
5060,5116,7
5061,664,18
5062,3107,13
5063,2269,9
5064,1723,11
5065,3280,11
5066,3731,16
5067,1058,22
5068,1701,5
5069,1608,19
5070,2853,14
5071,837,13
5072,1655,19
5073,4263,6
5074,5196,9
5075,4284,18
5076,5675,17
5077,714,2
5078,2565,5
5079,3590,19
5080,5496,13
5081,6504,3
5082,3439,2
5083,1168,17
5084,4630,8
5085,126,9
5086,1384,27
5087,3579,14
5088,302,7
5089,4560,6
5090,5110,8
5091,4503,11
5092,652,17
5093,6111,4
5094,1988,10
5095,1740,5
5096,1846,14
5097,1542,12
5098,5497,11
5099,5368,2
5100,1821,3
5101,2972,17
5102,3455,17
5103,1253,9
5104,4726,16
5105,3840,7
5106,869,20
5107,1978,9
5108,1445,19
5109,6561,13
5110,4219,30
5111,3557,6
5112,767,14
5113,823,3
5114,1549,19
5115,5723,19
5116,1438,7
5117,5572,11
5118,5291,29
5119,2310,1
5120,2712,26
5121,3485,10
5122,1948,12
5123,283,9
5124,526,6
5125,3782,16
5126,1049,5
5127,3114,16
5128,4511,22
5129,5853,11
5130,5253,17
5131,3057,25
5132,2010,13
5133,3362,10
5134,5682,7
5135,726,7
5136,6025,9
5137,3945,1
5138,4376,13
5139,909,15
5140,4047,14
5141,2262,19
5142,2070,45
5143,3775,5
5144,3,19
5145,1989,11
5146,6283,2
5147,2617,7
5148,1107,19
5149,538,5
5150,6427,19
5151,2494,38
5152,3629,11
5153,1404,4
5154,5571,23
5155,3470,10
5156,648,7
5157,582,12
5158,4592,9
5159,3804,12
5160,1692,3
5161,2421,15
5162,4601,15
5163,731,2
5164,4513,9
5165,3656,1
5166,6287,21
5167,3306,24
5168,1151,4
5169,2057,11
5170,6012,8
5171,2841,4
5172,6430,2
5173,4851,3
5174,212,3
5175,1772,38
5176,2154,7
5177,2228,6
5178,398,4
5179,1228,3
5180,6480,4
5181,3315,27
5182,508,6
5183,6462,3
5184,2294,35
5185,4626,39
5186,5419,8
5187,4975,6
5188,3154,9
5189,3367,24
5190,4671,13
5191,1869,9
5192,5458,15
5193,310,7
5194,1892,11
5195,6097,4
5196,4995,10
5197,2039,15
5198,2642,9
5199,4959,17
5200,3027,27
5201,4468,13
5202,1610,11
5203,3330,21
5204,6576,18
5205,6214,12
5206,2278,1
5207,1274,7
5208,6102,11
5209,440,6
5210,5948,11
5211,6421,15
5212,339,29
5213,211,17
5214,5020,10
5215,2316,8
5216,498,4
5217,3516,12
5218,5307,19
5219,6098,6
5220,5277,8
5221,5174,10
5222,64,1
5223,5033,8
5224,6520,20
5225,166,31
5226,6296,3
5227,5508,6
5228,4335,14
5229,6342,20
5230,2436,41
5231,4605,11
5232,1876,7
5233,1555,5
5234,4006,11
5235,1853,12
5236,6162,9
5237,2520,1
5238,4855,32
5239,6157,38
5240,4807,15
5241,4770,1
5242,3772,17
5243,4286,41
5244,395,13
5245,2684,10
5246,5084,10
5247,199,8
5248,637,10
5249,1510,7
5250,6451,19
5251,1679,3
5252,3519,22
5253,1025,19
5254,926,17
5255,2671,5
5256,3012,20
5257,2366,7
5258,630,11
5259,4293,30
5260,5151,4
5261,1207,2
5262,6006,9
5263,82,10
5264,1765,6
5265,4830,7
5266,3291,8
5267,2121,9
5268,5992,14
5269,5574,6
5270,1984,22
5271,5535,11
5272,4628,36
5273,854,4
5274,3363,4
5275,2940,18
5276,4651,3
5277,2127,22
5278,601,9
5279,3930,1
5280,1278,50
5281,6407,22
5282,2809,15
5283,3946,21
5284,1848,18
5285,3270,3
5286,1992,6
5287,1271,17
5288,4969,25
5289,2736,13
5290,5650,5
5291,493,21
5292,2399,6
5293,5203,10
5294,2746,11
5295,5101,7
5296,6260,11
5297,497,16
5298,4899,18
5299,5539,4
5300,540,2
5301,1543,3
5302,2570,14
5303,2333,12
5304,3795,10
5305,2405,25
5306,2641,6
5307,5745,11
5308,2126,4
5309,6346,10
5310,4964,8
5311,2274,15
5312,5606,15
5313,5125,65
5314,2770,35
5315,5542,4
5316,3467,6
5317,805,9
5318,2639,22
5319,474,1
5320,1436,11
5321,263,2
5322,3138,12
5323,968,17
5324,5016,15
5325,386,20
5326,5825,7
5327,2441,16
5328,6497,25
5329,3011,3
5330,2144,2
5331,5270,10
5332,5204,23
5333,5275,12
5334,4422,6
5335,2427,2
5336,2611,13
5337,4027,3
5338,1176,10
5339,4054,11
5340,5473,9
5341,3882,14
5342,5100,13
5343,5970,4
5344,3683,7
5345,105,11
5346,1920,8
5347,479,8
5348,2745,8
5349,665,2
5350,5673,6
5351,919,7
5352,4567,7
5353,4090,16
5354,1310,8
5355,818,36
5356,682,7
5357,5414,12
5358,6445,10
5359,5323,14
5360,985,22
5361,2932,4
5362,997,6
5363,3857,3
5364,1132,28
5365,1689,4
5366,352,3
5367,5162,7
5368,5285,12
5369,4368,15
5370,4633,4
5371,2997,10
5372,5648,2
5373,794,16
5374,1742,17
5375,5823,12
5376,4667,8
5377,2051,4
5378,3265,5
5379,4561,1
5380,6543,13
5381,4735,29
5382,2092,14
5383,980,7
5384,4170,6
5385,5957,9
5386,1195,10
5387,4300,18
5388,5460,18
5389,2114,4
5390,4937,2
5391,167,5
5392,4254,7
5393,4240,1
5394,6570,9
5395,3135,8
5396,1190,18
5397,646,8
5398,1574,6
5399,6535,18
5400,4588,2
5401,1491,7
5402,1523,18
5403,4045,12
5404,1411,9
5405,5715,12
5406,546,10
5407,2195,10
5408,2380,6
5409,4476,2
5410,4578,14
5411,2516,7
5412,1192,14
5413,6167,8
5414,6056,3
5415,2724,10
5416,5266,17
5417,4273,10
5418,2000,11
5419,2571,6
5420,3680,18
5421,3417,2
5422,6362,6
5423,4430,6
5424,5188,7
5425,1184,20
5426,5760,16
5427,4202,15
5428,1532,19
5429,4133,6
5430,3812,18
5431,2580,7
5432,2191,6
5433,4779,7
